Date,Store,Bike Type,Sales,Profit
20/06/2020,Peckham,Gravel,509.488,-127.372
21/06/2020,Wimbledon,Gravel,95.968,28.7904
21/06/2020,Dulwich,Gravel,104.116,30.7514
21/06/2020,Chelsea,Gravel,25.16,7.2964
21/06/2020,Westminster,Gravel,45.258,-32.112
21/06/2020,Soho,Gravel,24.896,8.4024
21/06/2020,Fulham,Gravel,107.994,15.2088
21/06/2020,Stratford,Gravel,206.991,-172.4925
21/06/2020,Brixton,Gravel,19.65,9.039
21/06/2020,Richmond,Gravel,3440.57,944.223
21/06/2020,Peckham,Gravel,36.84,10.3152
22/06/2020,Wimbledon,Gravel,196.752,56.5662
22/06/2020,Westminster,Gravel,8.226,-6.0324
22/06/2020,Notting Hill,Gravel,1023.988,-4.8588
22/06/2020,Richmond,Gravel,82.782,-15.1767
22/06/2020,Peckham,Gravel,663.75,9.7164
23/06/2020,Wimbledon,Gravel,86.376,1.0797
23/06/2020,Chelsea,Gravel,20.016,1.7514
23/06/2020,Croydon,Gravel,3.104,0.3492
24/06/2020,Fulham,Gravel,4.272,0.9612
25/06/2020,Chelsea,Road,80.96,18.7242
25/06/2020,Richmond,Road,263.96,19.797
25/06/2020,Tottenham,Road,447.84,11.196
27/06/2020,Wimbledon,Gravel,223.96,53.7504
27/06/2020,Peckham,Gravel,306.2,0
27/06/2020,Tottenham,Gravel,85.98,22.3548
28/06/2020,Westminster,Gravel,34.254,-25.2252
28/06/2020,Notting Hill,Gravel,1228.465,0
28/06/2020,Mayfair,Road,6.08,3.04
28/06/2020,Brixton,Gravel,376.992,131.9472
29/06/2020,Chelsea,Gravel,32.76,3.6855
29/06/2020,Westminster,Gravel,13.92,4.872
30/06/2020,Chelsea,Gravel,11.848,4.544
30/06/2020,Chelsea,Road,32.4,10.368
30/06/2020,Westminster,Gravel,337.456,109.6396
30/06/2020,Mayfair,Road,21.312,7.1928
30/06/2020,Brixton,Gravel,310.688,108.7408
30/06/2020,Brixton,Road,25.92,9.072
01/07/2020,Westminster,Road,25.104,3.3432
01/07/2020,Richmond,Road,575.92,71.99
02/07/2020,Chelsea,Gravel,5.58,2.1762
02/07/2020,Richmond,Gravel,73.98,19.9746
04/07/2020,Dulwich,Road,32.432,3.2432
04/07/2020,Westminster,Gravel,15.6,7.644
04/07/2020,Brixton,Gravel,21.84,10.92
04/07/2020,Brixton,Road,177.536,62.1376
05/07/2020,Wimbledon,Gravel,479.97,163.1898
05/07/2020,Chelsea,Road,4.368,0.3822
05/07/2020,Westminster,Road,9.81,-6.867
05/07/2020,Westminster,Mountain,180.96,67.86
05/07/2020,Fulham,Road,232.736,21.3592
05/07/2020,Whitechapel,Gravel,14.62,6.8714
05/07/2020,Brixton,Gravel,19.44,9.3312
05/07/2020,Peckham,Gravel,502.2,-79.3332
06/07/2020,Notting Hill,Mountain,478.48,47.848
06/07/2020,Covent Garden,Gravel,559.992,174.9975
07/07/2020,Notting Hill,Gravel,172.186,-46.7362
07/07/2020,Fulham,Gravel,69.008,12.0764
08/07/2020,Westminster,Road,196.704,68.8464
08/07/2020,Notting Hill,Gravel,63.882,10.647
08/07/2020,Tottenham,Road,502.488,-87.9354
09/07/2020,Chelsea,Mountain,5.56,2.224
09/07/2020,Westminster,Mountain,56.208,18.7914
09/07/2020,Shoreditch,Mountain,119.833,7.049
09/07/2020,Whitechapel,Mountain,2.88,1.4112
09/07/2020,Brixton,Road,24.72,8.1138
09/07/2020,Brixton,Mountain,32.4,15.552
09/07/2020,Peckham,Mountain,23.92,4.0664
11/07/2020,Westminster,Gravel,18.28,6.398
11/07/2020,Notting Hill,Road,854.94,213.735
11/07/2020,Fulham,Road,124.11,52.1262
11/07/2020,Whitechapel,Road,14.4,7.056
11/07/2020,Brixton,Gravel,59.488,26.7152
11/07/2020,Brixton,Road,177.2,83.284
11/07/2020,Richmond,Gravel,740.818,91.0041
11/07/2020,Richmond,Road,197.97,57.4113
12/07/2020,Wimbledon,Gravel,23.84,3.278
12/07/2020,Chelsea,Mountain,22.288,3.9004
12/07/2020,Westminster,Gravel,11.264,3.8016
12/07/2020,Westminster,Road,7.712,2.7956
12/07/2020,Notting Hill,Gravel,123.136,13.8528
12/07/2020,Notting Hill,Mountain,512.358,-14.6388
12/07/2020,Mayfair,Mountain,3.488,0.5668
12/07/2020,Brixton,Gravel,35.856,12.9978
12/07/2020,Brixton,Mountain,16.032,5.6112
12/07/2020,Richmond,Mountain,255.936,28.7928
12/07/2020,Peckham,Mountain,249.75,44.955
12/07/2020,Tottenham,Road,698.352,-17.4588
13/07/2020,Tottenham,Road,351.216,4.3902
14/07/2020,Dulwich,Mountain,39.48,11.0544
14/07/2020,Chelsea,Gravel,41.584,4.6782
14/07/2020,Chelsea,Road,17.94,4.485
14/07/2020,Westminster,Mountain,29.932,-46.3946
14/07/2020,Fulham,Gravel,31.984,1.1994
14/07/2020,Richmond,Gravel,37.482,-16.242
14/07/2020,Richmond,Mountain,38.272,3.8272
14/07/2020,Peckham,Gravel,55.92,6.291
15/07/2020,Wimbledon,Road,2.97,1.3068
15/07/2020,Mayfair,Road,6.54,2.6814
18/07/2020,Westminster,Gravel,13.904,4.5188
18/07/2020,Notting Hill,Mountain,259.136,-25.9136
19/07/2020,Westminster,Road,24.69,11.4336
19/07/2020,Westminster,Mountain,6.096,2.2098
19/07/2020,Richmond,Road,359.98,93.5948
19/07/2020,Tottenham,Road,70.56,-4.032
20/07/2020,Wimbledon,Road,41.94,15.0984
20/07/2020,Chelsea,Road,13.12,3.8048
20/07/2020,Westminster,Gravel,125.776,11.545
20/07/2020,Notting Hill,Mountain,981.372,-140.196
20/07/2020,Fulham,Gravel,43.02,15.4872
20/07/2020,Fulham,Mountain,16.74,-14.229
20/07/2020,Brixton,Gravel,147.6,70.8189
20/07/2020,Brixton,Road,11.96,5.8604
20/07/2020,Peckham,Gravel,25.984,-5.1968
20/07/2020,Peckham,Road,535.41,160.623
20/07/2020,Peckham,Mountain,342.864,38.5722
21/07/2020,Dulwich,Road,4.992,-12.9792
21/07/2020,Chelsea,Road,99.2,25.792
21/07/2020,Westminster,Road,1.044,-1.827
21/07/2020,Notting Hill,Road,1459.498,-43.892
21/07/2020,Soho,Road,87.92,29.673
21/07/2020,Richmond,Gravel,35.98,10.0744
21/07/2020,Tottenham,Road,272.848,27.2848
22/07/2020,Wimbledon,Gravel,159.98,57.5928
22/07/2020,Chelsea,Gravel,17.48,4.8944
22/07/2020,Chelsea,Mountain,19.68,6.4944
22/07/2020,Notting Hill,Gravel,717.72,71.772
22/07/2020,Peckham,Gravel,263.132,69.9166
22/07/2020,Tottenham,Gravel,170.352,19.1646
23/07/2020,Wimbledon,Gravel,1602.956,157.2472
23/07/2020,Wimbledon,Road,45,4.95
23/07/2020,Chelsea,Gravel,9.24,0.924
23/07/2020,Westminster,Gravel,8.16,-5.712
23/07/2020,Richmond,Road,907.128,98.2722
23/07/2020,Croydon,Road,40.7,11.803
25/07/2020,Fulham,Gravel,77.92,34.2848
25/07/2020,Brixton,Mountain,6.48,3.1752
25/07/2020,Peckham,Gravel,53.72,15.0416
25/07/2020,Croydon,Gravel,8187.65,327.506
25/07/2020,Croydon,Mountain,15.52,4.5008
26/07/2020,Wimbledon,Gravel,602.106,43.1517
26/07/2020,Wimbledon,Road,111.93,34.6983
26/07/2020,Dulwich,Gravel,4.836,-12.09
26/07/2020,Westminster,Gravel,2203.248,-3742.0672
26/07/2020,Notting Hill,Gravel,742.232,-91.2546
26/07/2020,Fulham,Gravel,177.216,35.3781
26/07/2020,Whitechapel,Gravel,162.89,76.5583
26/07/2020,Richmond,Gravel,911.984,113.998
26/07/2020,Peckham,Gravel,123.552,-29.3436
27/07/2020,Wimbledon,Gravel,238,38.08
27/07/2020,Brixton,Road,65.78,32.2322
27/07/2020,Peckham,Road,276.28,0
28/07/2020,Soho,Gravel,48.944,16.5186
28/07/2020,Mayfair,Gravel,14.32,5.191
28/07/2020,Fulham,Gravel,129.888,12.9888
30/07/2020,Shoreditch,Road,1367.84,259.8896
01/08/2020,Dulwich,Road,62.92,10.2245
01/08/2020,Westminster,Gravel,19.752,6.9132
01/08/2020,Mayfair,Mountain,5.68,1.917
01/08/2020,Fulham,Road,44.128,12.1352
01/08/2020,Whitechapel,Road,17.544,5.9211
01/08/2020,Brixton,Road,78.304,29.364
02/08/2020,Wimbledon,Mountain,21.2,9.116
02/08/2020,Westminster,Mountain,26.7,12.549
02/08/2020,Peckham,Mountain,838.38,226.3626
03/08/2020,Dulwich,Gravel,2.6,0.2925
03/08/2020,Brixton,Gravel,39.96,18.7812
03/08/2020,Brixton,Mountain,93.024,33.7212
03/08/2020,Peckham,Gravel,21.36,5.7672
03/08/2020,Croydon,Gravel,102.3,26.598
03/08/2020,Tottenham,Gravel,218.75,-161.875
04/08/2020,Wimbledon,Road,255.42,104.7222
04/08/2020,Dulwich,Gravel,1089.75,305.13
04/08/2020,Dulwich,Road,101.96,27.5292
04/08/2020,Chelsea,Gravel,16.4,4.264
04/08/2020,Westminster,Gravel,13.184,4.7792
04/08/2020,Brixton,Gravel,447.84,219.4416
04/08/2020,Brixton,Road,259.74,124.6752
04/08/2020,Richmond,Gravel,399.96,34.9965
04/08/2020,Peckham,Gravel,158.9,7.945
05/08/2020,Wimbledon,Gravel,16.36,1.636
05/08/2020,Dulwich,Road,79.47,22.2516
05/08/2020,Chelsea,Gravel,45.98,12.8744
05/08/2020,Chelsea,Road,20.52,9.0288
05/08/2020,Notting Hill,Gravel,340.144,21.259
05/08/2020,Notting Hill,Road,1133.35,294.671
05/08/2020,Brixton,Gravel,131.9,63.1026
05/08/2020,Richmond,Road,135.99,36.7173
05/08/2020,Peckham,Gravel,15.78,0.6312
05/08/2020,Tottenham,Gravel,489.23,41.934
06/08/2020,Wimbledon,Gravel,262.89,106.6392
08/08/2020,Wimbledon,Gravel,95.976,-10.7973
08/08/2020,Dulwich,Gravel,190.04,55.1148
08/08/2020,Dulwich,Mountain,167.535,37.23
08/08/2020,Chelsea,Gravel,39.66,11.9
08/08/2020,Westminster,Gravel,447.86,210.49
08/08/2020,Shoreditch,Gravel,155.456,-7.7728
08/08/2020,Covent Garden,Gravel,1199.976,434.9913
08/08/2020,Covent Garden,Mountain,549.99,274.995
08/08/2020,Soho,Mountain,38.34,17.253
08/08/2020,Fulham,Gravel,449.136,88.7384
08/08/2020,Fulham,Mountain,53.88,22.6296
08/08/2020,Richmond,Gravel,445.96,55.745
08/08/2020,Richmond,Mountain,299.98,83.9944
08/08/2020,Peckham,Gravel,423.28,110.0528
09/08/2020,Westminster,Gravel,2070.089,637.441
09/08/2020,Mayfair,Gravel,4.464,-0.9486
09/08/2020,Whitechapel,Mountain,20.88,9.6048
09/08/2020,Brixton,Gravel,5.98,2.691
09/08/2020,Brixton,Road,15.552,5.4432
09/08/2020,Richmond,Road,178.384,22.298
09/08/2020,Richmond,Mountain,1310.336,24.3644
11/08/2020,Chelsea,Gravel,40.97,10.6522
11/08/2020,Mayfair,Gravel,22.96,10.7912
11/08/2020,Fulham,Gravel,12.35,5.434
11/08/2020,Peckham,Gravel,375.34,18.767
12/08/2020,Wimbledon,Gravel,272.61,98.1396
12/08/2020,Wimbledon,Mountain,158.928,41.7186
12/08/2020,Dulwich,Mountain,211.248,15.8436
12/08/2020,Chelsea,Mountain,47.96,4.1965
12/08/2020,Westminster,Gravel,14.04,6.7392
12/08/2020,Westminster,Road,196.21,98.105
12/08/2020,Fulham,Gravel,85.44,31.6128
12/08/2020,Whitechapel,Mountain,2.952,0.9963
12/08/2020,Brixton,Mountain,31.104,10.8864
12/08/2020,Richmond,Gravel,806.336,50.396
12/08/2020,Croydon,Mountain,5.552,-1.041
15/08/2020,Dulwich,Gravel,305.15,59.9418
15/08/2020,Westminster,Gravel,158.196,-1.0782
15/08/2020,Notting Hill,Gravel,195.136,-12.196
15/08/2020,Brixton,Gravel,184.3,71.515
16/08/2020,Tottenham,Gravel,853.092,-227.4912
17/08/2020,Wimbledon,Road,339.96,122.3856
17/08/2020,Westminster,Road,17.96,8.2616
17/08/2020,Mayfair,Road,12.67,4.5612
17/08/2020,Brixton,Road,129.752,57.9752
19/08/2020,Chelsea,Gravel,10.72,1.742
19/08/2020,Westminster,Gravel,76.776,-58.8616
19/08/2020,Westminster,Road,88.896,31.9032
19/08/2020,Shoreditch,Gravel,638.82,172.4814
19/08/2020,Fulham,Road,289.24,26.0316
19/08/2020,Brixton,Gravel,387.99,182.36
19/08/2020,Peckham,Road,344.91,10.3473
19/08/2020,Croydon,Gravel,9.184,1.148
20/08/2020,Westminster,Road,896.99,421.5853
20/08/2020,Notting Hill,Gravel,421.372,-6.0196
20/08/2020,Notting Hill,Road,500.24,145.0696
20/08/2020,Brixton,Road,20.12,9.2552
22/08/2020,Chelsea,Mountain,3.912,1.0269
22/08/2020,Brixton,Gravel,11.56,5.6644
22/08/2020,Croydon,Gravel,7.632,-1.8126
23/08/2020,Westminster,Road,49.568,17.3488
23/08/2020,Fulham,Gravel,4.224,1.2672
23/08/2020,Brixton,Gravel,341.552,120.977
23/08/2020,Brixton,Mountain,19.44,9.5256
23/08/2020,Richmond,Gravel,143.64,10.773
23/08/2020,Croydon,Gravel,6.8,0.51
24/08/2020,Westminster,Road,20.96,7.1288
24/08/2020,Fulham,Road,13.28,6.3744
24/08/2020,Croydon,Road,25.5,6.63
25/08/2020,Wimbledon,Road,95.1,30.432
25/08/2020,Westminster,Gravel,38.064,-59.6184
25/08/2020,Westminster,Road,30.246,-23.544
25/08/2020,Soho,Gravel,135.184,45.6836
25/08/2020,Mayfair,Gravel,40.096,14.5348
25/08/2020,Fulham,Road,6.28,2.6376
25/08/2020,Brixton,Gravel,23.976,7.4925
25/08/2020,Brixton,Road,25.92,12.4416
25/08/2020,Richmond,Gravel,1007.944,75.5958
25/08/2020,Peckham,Road,48.84,13.1868
26/08/2020,Wimbledon,Mountain,326.77,75.4735
26/08/2020,Chelsea,Mountain,8.64,2.5056
26/08/2020,Fulham,Gravel,10.68,4.0584
26/08/2020,Brixton,Gravel,20.72,10.0514
27/08/2020,Chelsea,Gravel,8.56,2.4824
27/08/2020,Westminster,Gravel,22.72,7.384
27/08/2020,Fulham,Road,29.12,12.5216
27/08/2020,Brixton,Gravel,13.36,6.4128
27/08/2020,Richmond,Gravel,213.48,16.011
27/08/2020,Richmond,Road,579.95,168.1855
27/08/2020,Tottenham,Road,1202.94,300.735
29/08/2020,Westminster,Gravel,505.176,-336.784
29/08/2020,Soho,Gravel,29.808,10.8054
29/08/2020,Brixton,Road,123.28,60.2736
29/08/2020,Tottenham,Gravel,174.0585,-110.7645
30/08/2020,Westminster,Gravel,25.3,11.891
30/08/2020,Peckham,Gravel,95.94,9.594
31/08/2020,Wimbledon,Gravel,92.52,18.504
01/09/2020,Wimbledon,Gravel,357,57.12
01/09/2020,Chelsea,Gravel,53.94,15.6426
01/09/2020,Westminster,Gravel,27.392,2.2912
01/09/2020,Brixton,Gravel,31.104,10.8864
02/09/2020,Wimbledon,Gravel,715.92,149.1834
02/09/2020,Dulwich,Gravel,19.9,8.955
02/09/2020,Chelsea,Gravel,78.99,24.2412
02/09/2020,Westminster,Gravel,1793.98,843.1706
02/09/2020,Fulham,Gravel,70.71,4.9497
02/09/2020,Stratford,Road,559.71,-121.2705
02/09/2020,Brixton,Gravel,14.94,7.0218
03/09/2020,Westminster,Mountain,7.68,-11.52
03/09/2020,Whitechapel,Gravel,14.4,7.056
05/09/2020,Fulham,Gravel,31.984,1.999
05/09/2020,Peckham,Gravel,264.32,19.824
06/09/2020,Fulham,Road,41.88,12.1452
06/09/2020,Whitechapel,Road,58.48,27.4856
07/09/2020,Wimbledon,Mountain,46.688,-2.918
07/09/2020,Chelsea,Mountain,21.864,3.5529
07/09/2020,Westminster,Gravel,351.628,-520.1194
07/09/2020,Westminster,Road,83.92,31.47
07/09/2020,Westminster,Mountain,34.98,10.5708
07/09/2020,Notting Hill,Mountain,161.96,45.3488
07/09/2020,Mayfair,Gravel,13.16,4.1125
07/09/2020,Fulham,Gravel,879.57,237.3417
07/09/2020,Fulham,Road,42.368,8.4736
07/09/2020,Stratford,Road,399.54,-559.356
07/09/2020,Brixton,Gravel,12.96,6.2208
07/09/2020,Brixton,Road,20.56,9.6632
07/09/2020,Richmond,Gravel,482.82,137.9208
07/09/2020,Richmond,Road,32.382,4.3176
07/09/2020,Richmond,Mountain,196.776,14.7582
07/09/2020,Peckham,Road,64.784,-14.5764
07/09/2020,Peckham,Mountain,19.86,5.7594
07/09/2020,Croydon,Road,27.36,7.3872
07/09/2020,Tottenham,Mountain,630.695,88.826
08/09/2020,Wimbledon,Gravel,49.98,8.4966
08/09/2020,Wimbledon,Road,116.85,43.0551
08/09/2020,Dulwich,Gravel,177.98,-453.849
08/09/2020,Dulwich,Road,16.78,4.195
08/09/2020,Dulwich,Mountain,56.65,24.3595
08/09/2020,Chelsea,Gravel,351.72,103.344
08/09/2020,Chelsea,Mountain,3.52,1.6896
08/09/2020,Westminster,Gravel,59.792,-76.3224
08/09/2020,Notting Hill,Gravel,3682.68,83.322
08/09/2020,Notting Hill,Mountain,172.764,13.4372
08/09/2020,Mayfair,Gravel,45,21.6
08/09/2020,Mayfair,Mountain,4.02,1.9698
08/09/2020,Stratford,Gravel,8369.922,-1269.7049
08/09/2020,Brixton,Gravel,200.016,67.7292
08/09/2020,Richmond,Gravel,143.976,8.9985
08/09/2020,Peckham,Gravel,761.808,-39.1995
08/09/2020,Peckham,Mountain,14.97,4.1916
09/09/2020,Wimbledon,Gravel,64.704,-4.8528
09/09/2020,Chelsea,Mountain,30.816,2.6964
09/09/2020,Notting Hill,Road,785.88,212.1876
09/09/2020,Fulham,Gravel,17.472,5.0232
09/09/2020,Fulham,Mountain,60.672,12.8928
09/09/2020,Whitechapel,Gravel,103.6,51.8
09/09/2020,Stratford,Gravel,1299.99,-571.9956
09/09/2020,Brixton,Gravel,26.448,8.8482
09/09/2020,Brixton,Road,192.64,92.7292
09/09/2020,Richmond,Gravel,135.516,-31.6204
09/09/2020,Peckham,Road,1325.85,238.653
10/09/2020,Dulwich,Gravel,81.92,22.1184
10/09/2020,Chelsea,Road,14.88,3.72
10/09/2020,Westminster,Mountain,9.64,4.7236
10/09/2020,Notting Hill,Gravel,1487.04,148.704
10/09/2020,Soho,Gravel,21.728,7.6048
10/09/2020,Fulham,Gravel,254.9,76.47
11/09/2020,Fulham,Gravel,127.95,21.7515
12/09/2020,Wimbledon,Road,15.216,2.2824
12/09/2020,Wimbledon,Mountain,57.4,10.906
12/09/2020,Dulwich,Road,166.84,18.7695
12/09/2020,Westminster,Gravel,69.104,-54.9066
12/09/2020,Westminster,Mountain,331.96,149.382
12/09/2020,Notting Hill,Gravel,3785.292,420.588
12/09/2020,Fulham,Mountain,40.56,12.9792
12/09/2020,Stratford,Mountain,69.99,30.0957
12/09/2020,Brixton,Road,10.368,3.6288
12/09/2020,Croydon,Mountain,357.93,7.1586
13/09/2020,Wimbledon,Gravel,714.94,210.4856
13/09/2020,Dulwich,Gravel,22.66,9.7438
13/09/2020,Chelsea,Gravel,5.46,1.4742
13/09/2020,Westminster,Gravel,2.502,-2.0016
13/09/2020,Westminster,Road,18.648,-12.432
13/09/2020,Notting Hill,Mountain,340.116,-9.7176
13/09/2020,Mayfair,Gravel,5.7,2.679
13/09/2020,Fulham,Gravel,14.19,5.5341
13/09/2020,Brixton,Gravel,64.492,29.9132
13/09/2020,Peckham,Road,79.4,5.955
13/09/2020,Croydon,Gravel,7.3,2.19
14/09/2020,Dulwich,Gravel,614.3,199.729
14/09/2020,Dulwich,Road,52.448,-131.12
14/09/2020,Westminster,Gravel,7.16,3.4368
14/09/2020,Westminster,Road,8.552,-13.6832
14/09/2020,Soho,Gravel,79.53,36.5838
14/09/2020,Mayfair,Road,6.048,-1.3608
14/09/2020,Fulham,Gravel,155.528,56.4623
14/09/2020,Fulham,Road,9.96,-6.723
14/09/2020,Whitechapel,Road,20.16,6.552
14/09/2020,Stratford,Gravel,2799.96,1371.9804
14/09/2020,Brixton,Gravel,44.82,21.0654
14/09/2020,Brixton,Road,6.848,2.14
14/09/2020,Richmond,Gravel,304.96,85.049
14/09/2020,Peckham,Gravel,449.15,8.983
14/09/2020,Tottenham,Gravel,464.292,-108.3348
15/09/2020,Fulham,Gravel,14.56,6.2608
15/09/2020,Fulham,Road,103.936,16.8896
15/09/2020,Brixton,Gravel,14.94,7.0218
16/09/2020,Westminster,Road,33.552,12.582
17/09/2020,Wimbledon,Gravel,103.904,29.9716
17/09/2020,Chelsea,Gravel,43.504,5.2412
17/09/2020,Westminster,Gravel,137.24,46.3185
17/09/2020,Westminster,Mountain,5.892,-4.1244
17/09/2020,Soho,Gravel,182.94,85.9818
17/09/2020,Fulham,Gravel,35.34,13.4292
17/09/2020,Stratford,Gravel,29.925,-21.945
17/09/2020,Brixton,Gravel,193.568,61.2242
17/09/2020,Peckham,Gravel,88.21,17.4316
19/09/2020,Notting Hill,Road,887.103,177.4206
19/09/2020,Mayfair,Road,7.16,3.58
19/09/2020,Mayfair,Mountain,5.67,0.1134
19/09/2020,Stratford,Gravel,2624.985,-944.9946
19/09/2020,Stratford,Road,5579.94,-761.9928
19/09/2020,Peckham,Gravel,67.344,7.5762
19/09/2020,Peckham,Road,92.52,24.9804
19/09/2020,Tottenham,Road,73.915,-45.8273
20/09/2020,Wimbledon,Gravel,59.98,26.3912
20/09/2020,Dulwich,Gravel,30.98,8.0548
20/09/2020,Dulwich,Mountain,43.92,11.8584
20/09/2020,Chelsea,Road,2.816,0.9856
20/09/2020,Westminster,Gravel,37.68,16.96
20/09/2020,Westminster,Mountain,20.232,6.5754
20/09/2020,Shoreditch,Gravel,1657.938,-44.2156
20/09/2020,Notting Hill,Gravel,631.782,140.396
20/09/2020,Fulham,Gravel,164.22,50.9082
20/09/2020,Whitechapel,Gravel,85.14,39.9162
20/09/2020,Brixton,Gravel,21.72,10.6428
20/09/2020,Brixton,Road,8.56,3.852
20/09/2020,Richmond,Gravel,1990.98,822.4184
20/09/2020,Tottenham,Gravel,617.7,-407.682
21/09/2020,Dulwich,Road,62.23,18.4094
21/09/2020,Chelsea,Gravel,59.52,15.4752
21/09/2020,Chelsea,Mountain,66.03,17.1678
21/09/2020,Westminster,Gravel,6.57,-5.037
21/09/2020,Covent Garden,Gravel,1799.97,701.9883
21/09/2020,Soho,Gravel,93.91,44.1377
21/09/2020,Fulham,Mountain,8.544,-7.476
21/09/2020,Whitechapel,Mountain,20.808,7.0227
21/09/2020,Brixton,Gravel,57.87,26.8155
21/09/2020,Brixton,Road,6.48,3.1104
21/09/2020,Brixton,Mountain,11.352,4.1151
21/09/2020,Richmond,Gravel,486.368,51.7166
22/09/2020,Chelsea,Gravel,13.04,5.7376
22/09/2020,Westminster,Gravel,3.984,1.3944
22/09/2020,Notting Hill,Gravel,579.528,83.7096
22/09/2020,Fulham,Gravel,97.44,35.0784
22/09/2020,Whitechapel,Gravel,4.608,1.6704
22/09/2020,Peckham,Gravel,210.13,42.7693
22/09/2020,Peckham,Road,331.536,-82.884
23/09/2020,Chelsea,Gravel,9.84,2.8536
23/09/2020,Westminster,Gravel,9636.83,4699.5315
23/09/2020,Westminster,Road,11.12,5.4488
23/09/2020,Westminster,Mountain,18.464,6.924
23/09/2020,Shoreditch,Road,435.999,20.5176
23/09/2020,Brixton,Gravel,32.4,15.552
23/09/2020,Brixton,Mountain,28.8,10.08
23/09/2020,Richmond,Road,83.984,31.494
23/09/2020,Peckham,Gravel,404.9,16.196
24/09/2020,Richmond,Road,829.83,241.11
24/09/2020,Peckham,Gravel,211.96,8.4784
25/09/2020,Chelsea,Mountain,14.576,2.3686
25/09/2020,Westminster,Mountain,2.724,-4.3584
25/09/2020,Shoreditch,Mountain,300.5328,-97.2312
25/09/2020,Soho,Mountain,3.264,1.1016
25/09/2020,Brixton,Mountain,33.792,10.56
26/09/2020,Wimbledon,Gravel,153.824,38.456
26/09/2020,Wimbledon,Mountain,3.152,0.4728
26/09/2020,Dulwich,Road,185.328,17.4984
26/09/2020,Dulwich,Mountain,16.704,1.2528
26/09/2020,Westminster,Road,6.846,-5.9786
26/09/2020,Notting Hill,Gravel,145.568,0
26/09/2020,Notting Hill,Mountain,585.552,73.194
26/09/2020,Fulham,Road,21.184,4.7664
26/09/2020,Brixton,Mountain,52.336,20.4336
26/09/2020,Peckham,Mountain,310.12,80.6312
27/09/2020,Notting Hill,Gravel,603.92,45.294
27/09/2020,Fulham,Road,87.54,37.6422
27/09/2020,Brixton,Gravel,81.98,40.1702
28/09/2020,Fulham,Gravel,337.088,16.8544
28/09/2020,Brixton,Road,106.944,35.024
28/09/2020,Peckham,Road,56.948,16.231
29/09/2020,Chelsea,Road,4.224,1.4784
29/09/2020,Westminster,Gravel,10.048,3.14
29/09/2020,Mayfair,Gravel,8.72,2.8776
29/09/2020,Fulham,Gravel,321.96,89.5776
29/09/2020,Fulham,Mountain,6.16,2.9568
29/09/2020,Whitechapel,Gravel,18.9,8.694
29/09/2020,Whitechapel,Road,55.44,18.018
29/09/2020,Stratford,Gravel,686.32,223.054
29/09/2020,Brixton,Gravel,84,41.0952
29/09/2020,Brixton,Road,20.928,6.8016
29/09/2020,Peckham,Gravel,2265.47,533.1015
29/09/2020,Peckham,Road,1801.632,-337.806
29/09/2020,Tottenham,Road,476.448,-102.0072
29/09/2020,Tottenham,Mountain,2348.82,399.2994
30/09/2020,Dulwich,Gravel,69.216,11.2476
30/09/2020,Dulwich,Road,795.408,59.6556
30/09/2020,Westminster,Gravel,43.176,13.4925
30/09/2020,Fulham,Road,15.24,5.1816
30/09/2020,Brixton,Gravel,64.492,29.9132
01/10/2020,Mayfair,Mountain,4.71,0
02/10/2020,Wimbledon,Road,7.16,-8.95E-02
02/10/2020,Soho,Road,12.768,4.6284
02/10/2020,Mayfair,Road,4.672,1.46
02/10/2020,Brixton,Road,9.408,3.4104
02/10/2020,Richmond,Road,548.776,127.6179
02/10/2020,Croydon,Road,15.36,-3.264
03/10/2020,Wimbledon,Gravel,142.488,-3.5622
03/10/2020,Chelsea,Gravel,55.984,4.1988
03/10/2020,Chelsea,Mountain,6.192,0.4644
03/10/2020,Westminster,Gravel,1.788,-3.0396
03/10/2020,Notting Hill,Gravel,258.279,-70.1043
03/10/2020,Notting Hill,Road,122.352,13.7646
03/10/2020,Soho,Gravel,14.48,4.887
03/10/2020,Mayfair,Gravel,19.416,-2.8992
03/10/2020,Fulham,Gravel,31.776,-19.0656
03/10/2020,Whitechapel,Gravel,4.928,1.7248
03/10/2020,Peckham,Mountain,61.568,4.6176
03/10/2020,Tottenham,Road,143.432,3.5858
04/10/2020,Westminster,Gravel,95.648,31.0856
04/10/2020,Notting Hill,Gravel,589.41,-6.549
04/10/2020,Whitechapel,Gravel,43.69,20.5343
05/10/2020,Wimbledon,Gravel,99.98,34.993
05/10/2020,Dulwich,Gravel,91.92,11.49
05/10/2020,Dulwich,Road,15.8,4.11
05/10/2020,Notting Hill,Road,435.17,-59.84
